,last_fill_price_close,close_creation_date,qty_executed_close,last_fill_price_open,qty_executed_open,order_transaction_date,env,position_id,order_creation_date,average_fill_price_close,closing_order_id,close_transaction_date,order_id,option_symbol,underlying_symbol,average_fill_price_open,execution_strategy,close_reason,spread_position,average_fill_price_close_float,average_fill_price_open_float,pnlcoefficient,winloss
74,0.33,2024-03-18T18:06:26.355Z,2.0,0.17,2.0,2024-03-18T18:06:26.369Z,PROD_VAL,C-CDBFC1D-2024-03-18T18-06,2024-03-18T18:06:26.355Z,0.33,10846958,2024-03-19T13:50:56.012Z,10836836,C240322C00060000,C,0.17,None,"Hit exit target, sell.",,0.33,0.17,0.16,W
75,0.01,2024-03-19T19:05:58.374Z,1.0,0.02,1.0,2024-03-19T19:05:58.390Z,PROD_VAL,BAC-CDBFC1D-2024-03-19T19-05,2024-03-19T19:05:58.374Z,0.01,10866325,2024-03-20T13:50:56.171Z,10855772,BAC240322C00038000,BAC,0.02,None,"Failed momentum gate, sell.",,0.01,0.02,-0.01,L
76,0.01,2024-03-19T18:06:32.501Z,1.0,0.03,1.0,2024-03-19T18:06:32.519Z,PROD_VAL,CVX-CDBFC1D-2024-03-19T18-06,2024-03-19T18:06:32.501Z,0.01,10866317,2024-03-20T13:50:54.666Z,10854464,CVX240322C00165000,CVX,0.03,None,"Hit point of no confidence, sell.",,0.01,0.03,-0.019999999999999997,L
77,0.07,2024-03-18T17:07:15.609Z,1.0,0.13,1.0,2024-03-18T17:07:15.622Z,PROD_VAL,SBUX-CDBFC1D-2024-03-18T17-07,2024-03-18T17:07:15.609Z,0.07,10846857,2024-03-19T13:50:40.881Z,10835528,SBUX240322C00094000,SBUX,0.13,None,"Failed momentum gate, sell.",,0.07,0.13,-0.06,L
78,0.23,2024-03-18T15:06:09.381Z,1.0,0.3,1.0,2024-03-18T15:06:09.500Z,PROD_VAL,UBER-CDBFC1D-2024-03-18T15-05,2024-03-18T15:06:09.381Z,0.23,10832538,2024-03-18T15:30:52.059Z,10831957,UBER240322C00079000,UBER,0.3,None,"Breached floor pct, sell. -0.008056461815034343 -0.0054409290253951",,0.23,0.3,-0.06999999999999998,L
79,0.31,2024-03-18T19:06:08.991Z,1.0,0.18,1.0,2024-03-18T19:06:09.014Z,PROD_VAL,C-CDBFC1D-2024-03-18T19-06,2024-03-18T19:06:08.991Z,0.31,10846881,2024-03-19T13:50:46.506Z,10838599,C240322C00060000,C,0.18,None,"Hit exit target, sell.",,0.31,0.18,0.13,W
80,0.09,2024-03-18T18:06:25.986Z,1.0,0.27,1.0,2024-03-18T18:06:26.000Z,PROD_VAL,IWM-CDBFC1D-2024-03-18T18-06,2024-03-18T18:06:25.986Z,0.09,10846900,2024-03-19T13:50:49.322Z,10836835,IWM240322C00209000,IWM,0.27,None,"Hit point of no confidence, sell.",,0.09,0.27,-0.18000000000000002,L
81,0.08,2024-03-19T15:06:34.824Z,3.0,0.09,3.0,2024-03-19T15:06:34.847Z,PROD_VAL,BAC-CDBFC1D-2024-03-19T15-06,2024-03-19T15:06:34.824Z,0.08,10854087,2024-03-19T17:50:50.872Z,10849374,BAC240322C00037000,BAC,0.09,None,"Breached floor pct, sell. -0.0032065457762052094 -0.0026237764833385",,0.08,0.09,-0.009999999999999995,L
82,0.2,2024-03-19T16:06:35.859Z,1.0,0.22,1.0,2024-03-19T16:06:35.876Z,PROD_VAL,IWM-CDBFC1D-2024-03-19T16-06,2024-03-19T16:06:35.859Z,0.2,10866185,2024-03-20T13:50:31.859Z,10851386,IWM240322C00208000,IWM,0.22,None,"Failed momentum gate, sell.",,0.2,0.22,-0.01999999999999999,L
83,0.31,2024-03-18T16:06:11.275Z,2.0,0.15,2.0,2024-03-18T16:06:11.290Z,PROD_VAL,C-CDBFC1D-2024-03-18T16-06,2024-03-18T16:06:11.275Z,0.31,10846861,2024-03-19T13:50:41.657Z,10833357,C240322C00060000,C,0.15,None,"Hit exit target, sell.",,0.31,0.15,0.16,W
84,0.14,2024-03-18T14:07:02.260Z,1.0,0.18,1.0,2024-03-18T14:07:02.273Z,PROD_VAL,UBER-CDBFC1D-2024-03-18T14-06,2024-03-18T14:07:02.260Z,0.14,10846898,2024-03-19T13:50:48.870Z,10829671,UBER240322C00080000,UBER,0.18,None,"Failed momentum gate, sell.",,0.14,0.18,-0.03999999999999998,L
85,0.07,2024-03-18T19:06:10.977Z,1.0,0.12,1.0,2024-03-18T19:06:11.000Z,PROD_VAL,UBER-CDBFC1D-2024-03-18T19-06,2024-03-18T19:06:10.977Z,0.07,10846812,2024-03-19T13:50:34.281Z,10838609,UBER240322C00081000,UBER,0.12,None,"Hit point of no confidence, sell.",,0.07,0.12,-0.04999999999999999,L
86,0.42,2024-03-18T17:07:15.095Z,1.0,0.37,1.0,2024-03-18T17:07:15.111Z,PROD_VAL,ABNB-CDBFC1D-2024-03-18T17-07,2024-03-18T17:07:15.095Z,0.42,10846893,2024-03-19T13:50:48.050Z,10835526,ABNB240322C00170000,ABNB,0.37,None,"Failed momentum gate, sell.",,0.42,0.37,0.04999999999999999,W
87,0.24,2024-03-18T15:06:08.571Z,1.0,0.34,1.0,2024-03-18T15:06:08.658Z,PROD_VAL,IWM-CDBFC1D-2024-03-18T15-05,2024-03-18T15:06:08.571Z,0.24,10833538,2024-03-18T16:10:49.794Z,10831952,IWM240322C00209000,IWM,0.34,None,"Breached floor pct, sell. -0.0035058265850286784 -0.0029703948082122",,0.24,0.34,-0.10000000000000003,L
88,0.03,2024-03-19T16:06:36.473Z,3.0,0.04,3.0,2024-03-19T16:06:36.489Z,PROD_VAL,BAC-CDBFC1D-2024-03-19T16-06,2024-03-19T16:06:36.473Z,0.03,10853925,2024-03-19T17:40:53.083Z,10851388,BAC240322C00037500,BAC,0.04,None,"Breached floor pct, sell. -0.0030357389264523095 -0.0026237764833385",,0.03,0.04,-0.010000000000000002,L
89,0.03,2024-03-19T15:06:35.339Z,1.0,0.04,1.0,2024-03-19T15:06:35.358Z,PROD_VAL,BAC-CDBFC1D-2024-03-19T15-06,2024-03-19T15:06:35.339Z,0.03,10854088,2024-03-19T17:50:51.616Z,10849376,BAC240322C00037500,BAC,0.04,None,"Breached floor pct, sell. -0.0032065457762052094 -0.0026237764833385",,0.03,0.04,-0.010000000000000002,L
90,0.03,2024-03-19T15:06:37.703Z,1.0,0.06,1.0,2024-03-19T15:06:37.794Z,PROD_VAL,QCOM-CDBFC1D-2024-03-19T15-06,2024-03-19T15:06:37.703Z,0.03,10866308,2024-03-20T13:50:51.757Z,10849384,QCOM240322C00180000,QCOM,0.06,None,"Failed momentum gate, sell.",,0.03,0.06,-0.03,L
91,0.12,2024-03-19T14:06:35.098Z,1.0,0.21,1.0,2024-03-19T14:06:35.129Z,PROD_VAL,CVX-CDBFC1D-2024-03-19T14-06,2024-03-19T14:06:35.098Z,0.12,10866295,2024-03-20T13:50:49.276Z,10847790,CVX240322C00160000,CVX,0.21,None,"Failed momentum gate, sell.",,0.12,0.21,-0.09,L
92,0.16,2024-03-18T18:06:29.446Z,1.0,0.25,1.0,2024-03-18T18:06:29.474Z,PROD_VAL,SBUX-CDBFC1D-2024-03-18T18-06,2024-03-18T18:06:29.446Z,0.16,10846921,2024-03-19T13:50:52.381Z,10836851,SBUX240322C00093000,SBUX,0.25,None,"Failed momentum gate, sell.",,0.16,0.25,-0.09,L
93,0.25,2024-03-19T17:06:42.961Z,1.0,0.17,1.0,2024-03-19T17:06:42.976Z,PROD_VAL,UBER-CDBFC1D-2024-03-19T17-06,2024-03-19T17:06:42.961Z,0.25,10866764,2024-03-20T14:00:52.533Z,10853234,UBER240322C00080000,UBER,0.17,None,"Hit exit target, sell.",,0.25,0.17,0.07999999999999999,W
94,0.03,2024-03-18T18:06:28.009Z,1.0,0.08,1.0,2024-03-18T18:06:28.024Z,PROD_VAL,UBER-CDBFC1D-2024-03-18T18-06,2024-03-18T18:06:28.009Z,0.03,10846827,2024-03-19T13:50:35.962Z,10836843,UBER240322C00082000,UBER,0.08,None,"Hit point of no confidence, sell.",,0.03,0.08,-0.05,L
95,0.04,2024-03-18T18:06:29.754Z,1.0,0.07,1.0,2024-03-18T18:06:29.885Z,PROD_VAL,SBUX-CDBFC1D-2024-03-18T18-06,2024-03-18T18:06:29.754Z,0.04,10846866,2024-03-19T13:50:43.005Z,10836853,SBUX240322C00095000,SBUX,0.07,None,"Failed momentum gate, sell.",,0.04,0.07,-0.030000000000000006,L
96,0.33,2024-03-18T17:07:14.585Z,1.0,0.36,1.0,2024-03-18T17:07:14.615Z,PROD_VAL,UBER-CDBFC1D-2024-03-18T17-07,2024-03-18T17:07:14.585Z,0.33,10846980,2024-03-19T13:50:59.784Z,10835524,UBER240322C00078000,UBER,0.36,None,"Failed momentum gate, sell.",,0.33,0.36,-0.02999999999999997,L
97,0.1,2024-03-18T16:06:14.798Z,1.0,0.33,1.0,2024-03-18T16:06:14.813Z,PROD_VAL,SNOW-CDBFC1D-2024-03-18T16-06,2024-03-18T16:06:14.798Z,0.1,10846791,2024-03-19T13:50:31.010Z,10833362,SNOW240322C00170000,SNOW,0.33,None,"Hit point of no confidence, sell.",,0.1,0.33,-0.23,L
0,0.02,2024-03-21T17:05:55.969Z,2.0,0.07,2.0,2024-03-21T17:05:56.000Z,PROD_VAL,DIS-CDBFC1D-2024-03-21T17-05,2024-03-21T17:05:55.969Z,0.02,10894350,2024-03-22T13:50:45.697Z,10887173,DIS240322C00119000,DIS,0.07,None,"Failed momentum gate, sell.",,0.02,0.07,-0.05,L
1,0.03,2024-03-21T18:05:54.356Z,1.0,0.18,1.0,2024-03-21T18:05:54.408Z,PROD_VAL,SQ-CDBFC1D-2024-03-21T18-05,2024-03-21T18:05:54.356Z,0.03,10894291,2024-03-22T13:50:30.936Z,10888962,SQ240322C00087000,SQ,0.18,None,"Hit point of no confidence, sell.",,0.03,0.18,-0.15,L
2,0.02,2024-03-21T19:05:54.294Z,2.0,0.14,2.0,2024-03-21T19:05:54.454Z,PROD_VAL,DIS-CDBFC1D-2024-03-21T19-05,2024-03-21T19:05:54.294Z,0.02,10894377,2024-03-22T13:50:51.353Z,10890302,DIS240322C00119000,DIS,0.14,None,"Hit point of no confidence, sell.",,0.02,0.14,-0.12000000000000001,L
3,0.06,2024-03-21T17:05:57.302Z,3.0,0.08,3.0,2024-03-21T17:05:57.317Z,PROD_VAL,PLTR-CDBFC1D-2024-03-21T17-05,2024-03-21T17:05:57.302Z,0.06,10888817,2024-03-21T18:01:02.041Z,10887182,PLTR240322C00025500,PLTR,0.08,None,"Breached floor pct, sell. -0.012247439244828276 -0.00973479138751465",,0.06,0.08,-0.020000000000000004,L
4,0.02,2024-03-21T16:06:00.715Z,3.0,0.1,3.0,2024-03-21T16:06:00.735Z,PROD_VAL,XOM-CDBFC1D-2024-03-21T16-05,2024-03-21T16:06:00.715Z,0.02,10894358,2024-03-22T13:50:47.239Z,10885621,XOM240322C00115000,XOM,0.1,None,"Hit point of no confidence, sell.",,0.02,0.1,-0.08,L
5,0.91,2024-03-20T14:05:37.778Z,1.0,0.3,1.0,2024-03-20T14:05:37.800Z,PROD_VAL,IWM-CDBFC1D-2024-03-20T14-05,2024-03-20T14:05:37.778Z,0.91,10877219,2024-03-20T19:41:07.327Z,10867000,IWM240325C00208000,IWM,0.3,None,VCSell,,0.91,0.3,0.6100000000000001,W
6,0.19,2024-03-20T18:06:12.120Z,1.0,0.23,1.0,2024-03-20T18:06:12.142Z,PROD_VAL,SBUX-CDBFC1D-2024-03-20T18-05,2024-03-20T18:06:12.120Z,0.19,10884174,2024-03-21T15:00:51.148Z,10874282,SBUX240322C00093000,SBUX,0.23,None,"Failed momentum gate, sell.",,0.19,0.23,-0.04000000000000001,L
7,0.09,2024-03-21T15:05:41.544Z,1.0,0.23,1.0,2024-03-21T15:05:41.643Z,PROD_VAL,AAPL-CDBFC1D-2024-03-21T15-05,2024-03-21T15:05:41.544Z,0.09,10888583,2024-03-21T17:51:10.557Z,10884299,AAPL240322C00177500,AAPL,0.23,None,"Breached floor pct, sell. -0.006233690924905704 -0.0036249224463054",,0.09,0.23,-0.14,L
8,0.27,2024-03-20T16:11:58.942Z,1.0,0.18,1.0,2024-03-20T16:11:58.965Z,PROD_VAL,SBUX-CDBFC1D-2024-03-20T16-11,2024-03-20T16:11:58.942Z,0.27,10883361,2024-03-21T14:30:57.208Z,10871539,SBUX240322C00093000,SBUX,0.18,None,"Hit exit target, sell.",,0.27,0.18,0.09000000000000002,W
9,0.15,2024-03-19T14:06:34.090Z,1.0,0.15,1.0,2024-03-19T14:06:34.193Z,PROD_VAL,AXP-CDBFC1D-2024-03-19T14-06,2024-03-19T14:06:34.090Z,0.15,10869919,2024-03-20T15:10:51.277Z,10847783,AXP240322C00230000,AXP,0.15,None,"Hit exit target, sell.",,0.15,0.15,0.0,W
10,0.34,2024-03-19T15:06:35.610Z,1.0,0.24,1.0,2024-03-19T15:06:35.627Z,PROD_VAL,DIS-CDBFC1D-2024-03-19T15-06,2024-03-19T15:06:35.610Z,0.34,10867180,2024-03-20T14:11:00.037Z,10849377,DIS240322C00117000,DIS,0.24,None,"Failed momentum gate, sell.",,0.34,0.24,0.10000000000000003,W
11,0.01,2024-03-21T18:05:52.211Z,1.0,0.01,1.0,2024-03-21T18:05:52.237Z,PROD_VAL,CVX-CDBFC1D-2024-03-21T18-05,2024-03-21T18:05:52.211Z,0.01,10894326,2024-03-22T13:50:39.143Z,10888955,CVX240322C00162500,CVX,0.01,None,"Failed momentum gate, sell.",,0.01,0.01,0.0,W
12,0.01,2024-03-20T19:06:02.013Z,1.0,0.01,1.0,2024-03-20T19:06:02.038Z,PROD_VAL,CVX-CDBFC1D-2024-03-20T19-05,2024-03-20T19:06:02.013Z,0.01,10881699,2024-03-21T13:51:04.000Z,10876023,CVX240322C00165000,CVX,0.01,None,"Failed momentum gate, sell.",,0.01,0.01,0.0,W
13,0.11,2024-03-21T16:05:59.818Z,1.0,0.24,1.0,2024-03-21T16:06:00.114Z,PROD_VAL,IWM-CDBFC1D-2024-03-21T16-05,2024-03-21T16:05:59.818Z,0.11,10894294,2024-03-22T13:50:31.443Z,10885619,IWM240327C00215000,IWM,0.24,None,"Hit point of no confidence, sell.",,0.11,0.24,-0.13,L
14,0.09,2024-03-21T17:05:53.672Z,1.0,0.1,1.0,2024-03-21T17:05:53.960Z,PROD_VAL,AAPL-CDBFC1D-2024-03-21T17-05,2024-03-21T17:05:53.672Z,0.09,10888575,2024-03-21T17:50:58.255Z,10887162,AAPL240322C00177500,AAPL,0.1,None,"Breached floor pct, sell. -0.005166908563134899 -0.0037612241273595",,0.09,0.1,-0.010000000000000009,L
15,0.12,2024-03-21T17:05:56.769Z,1.0,0.3,1.0,2024-03-21T17:05:56.789Z,PROD_VAL,NFLX-CDBFC1D-2024-03-21T17-05,2024-03-21T17:05:56.769Z,0.12,10891030,2024-03-21T19:30:54.213Z,10887180,NFLX240322C00650000,NFLX,0.3,None,"Breached floor pct, sell. -0.005885538618371699 -0.00467786589339685",,0.12,0.3,-0.18,L
16,0.16,2024-03-21T18:05:55.076Z,1.0,0.38,1.0,2024-03-21T18:05:55.095Z,PROD_VAL,SNOW-CDBFC1D-2024-03-21T18-05,2024-03-21T18:05:55.076Z,0.16,10890111,2024-03-21T19:00:49.749Z,10888964,SNOW240322C00167500,SNOW,0.38,None,"Breached floor pct, sell. -0.008271096854266217 -0.0065255321912944",,0.16,0.38,-0.22,L
17,0.02,2024-03-21T14:06:07.911Z,3.0,0.04,3.0,2024-03-21T14:06:12.600Z,PROD_VAL,AAPL-CDBFC1D-2024-03-21T14-05,2024-03-21T14:06:07.911Z,0.02,10883659,2024-03-21T14:40:48.727Z,10882518,AAPL240322C00182500,AAPL,0.04,None,"Breached floor pct, sell. -0.01195628100448715 -0.0036505074076866",,0.02,0.04,-0.02,L
18,0.04,2024-03-21T16:06:04.253Z,2.0,0.19,2.0,2024-03-21T16:06:04.280Z,PROD_VAL,TGT-CDBFC1D-2024-03-21T16-05,2024-03-21T16:06:04.253Z,0.04,10894341,2024-03-22T13:50:43.135Z,10885637,TGT240322C00172500,TGT,0.19,None,"Failed momentum gate, sell.",,0.04,0.19,-0.15,L
19,0.31,2024-03-20T16:11:57.769Z,1.0,0.23,1.0,2024-03-20T16:11:57.789Z,PROD_VAL,SNOW-CDBFC1D-2024-03-20T16-11,2024-03-20T16:11:57.769Z,0.31,10881625,2024-03-21T13:50:44.345Z,10871537,SNOW240322C00172500,SNOW,0.23,None,"Hit exit target, sell.",,0.31,0.23,0.07999999999999999,W
20,0.02,2024-03-20T18:06:12.402Z,1.0,0.04,1.0,2024-03-20T18:06:12.426Z,PROD_VAL,SBUX-CDBFC1D-2024-03-20T18-05,2024-03-20T18:06:12.402Z,0.02,10874777,2024-03-20T18:20:58.570Z,10874284,SBUX240322C00095000,SBUX,0.04,None,"Breached floor pct, sell. -0.003802281368821231 -0.00359207669385445",,0.02,0.04,-0.02,L
21,0.07,2024-03-20T19:06:02.322Z,1.0,0.2,1.0,2024-03-20T19:06:02.364Z,PROD_VAL,XOM-CDBFC1D-2024-03-20T19-05,2024-03-20T19:06:02.322Z,0.07,10881668,2024-03-21T13:50:54.011Z,10876025,XOM240322C00115000,XOM,0.2,None,"Failed momentum gate, sell.",,0.07,0.2,-0.13,L
22,0.02,2024-03-20T19:06:01.707Z,4.0,0.07,4.0,2024-03-20T19:06:01.738Z,PROD_VAL,CVX-CDBFC1D-2024-03-20T19-05,2024-03-20T19:06:01.707Z,0.02,10881648,2024-03-21T13:50:48.742Z,10876021,CVX240322C00160000,CVX,0.07,None,"Failed momentum gate, sell.",,0.02,0.07,-0.05,L
23,0.04,2024-03-21T15:05:44.704Z,2.0,0.17,2.0,2024-03-21T15:05:44.731Z,PROD_VAL,TGT-CDBFC1D-2024-03-21T15-05,2024-03-21T15:05:44.704Z,0.04,10894301,2024-03-22T13:50:34.027Z,10884307,TGT240322C00172500,TGT,0.17,None,"Failed momentum gate, sell.",,0.04,0.17,-0.13,L
24,0.13,2024-03-20T14:05:38.850Z,1.0,0.04,1.0,2024-03-20T14:05:38.867Z,PROD_VAL,BAC-CDBFC1D-2024-03-20T14-05,2024-03-20T14:05:38.850Z,0.13,10876928,2024-03-20T19:31:08.982Z,10867005,BAC240322C00037000,BAC,0.04,None,VCSell,,0.13,0.04,0.09,W
25,0.18,2024-03-20T18:06:07.450Z,1.0,0.21,1.0,2024-03-20T18:06:07.473Z,PROD_VAL,CVX-CDBFC1D-2024-03-20T18-05,2024-03-20T18:06:07.450Z,0.18,10882285,2024-03-21T14:00:52.965Z,10874262,CVX240322C00157500,CVX,0.21,None,"Failed momentum gate, sell.",,0.18,0.21,-0.03,L
26,0.08,2024-03-21T17:05:54.507Z,1.0,0.17,1.0,2024-03-21T17:05:54.531Z,PROD_VAL,DIS-CDBFC1D-2024-03-21T17-05,2024-03-21T17:05:54.507Z,0.08,10894303,2024-03-22T13:50:34.507Z,10887168,DIS240322C00118000,DIS,0.17,None,"Failed momentum gate, sell.",,0.08,0.17,-0.09000000000000001,L
27,0.03,2024-03-21T16:06:05.608Z,7.0,0.05,7.0,2024-03-21T16:06:05.629Z,PROD_VAL,SBUX-CDBFC1D-2024-03-21T16-05,2024-03-21T16:06:05.608Z,0.03,10887920,2024-03-21T17:10:59.724Z,10885642,SBUX240322C00094000,SBUX,0.05,None,"Breached floor pct, sell. -0.004157914113086606 -0.00340811220132815",,0.03,0.05,-0.020000000000000004,L
28,0.18,2024-03-20T16:11:57.223Z,1.0,0.21,1.0,2024-03-20T16:11:57.248Z,PROD_VAL,CVX-CDBFC1D-2024-03-20T16-11,2024-03-20T16:11:57.223Z,0.18,10882294,2024-03-21T14:00:56.719Z,10871535,CVX240322C00157500,CVX,0.21,None,"Failed momentum gate, sell.",,0.18,0.21,-0.03,L
29,0.02,2024-03-21T19:05:56.164Z,1.0,0.17,1.0,2024-03-21T19:05:56.190Z,PROD_VAL,SNOW-CDBFC1D-2024-03-21T19-05,2024-03-21T19:05:56.164Z,0.02,10894296,2024-03-22T13:50:31.925Z,10890307,SNOW240322C00167500,SNOW,0.17,None,"Hit point of no confidence, sell.",,0.02,0.17,-0.15000000000000002,L
30,0.03,2024-03-21T15:05:42.153Z,1.0,0.07,1.0,2024-03-21T15:05:42.175Z,PROD_VAL,AAPL-CDBFC1D-2024-03-21T15-05,2024-03-21T15:05:42.153Z,0.03,10888576,2024-03-21T17:50:59.348Z,10884300,AAPL240322C00180000,AAPL,0.07,None,"Breached floor pct, sell. -0.00632067265874152 -0.0036249224463054",,0.03,0.07,-0.04000000000000001,L
31,0.05,2024-03-20T18:06:09.425Z,1.0,0.09,1.0,2024-03-20T18:06:09.444Z,PROD_VAL,NFLX-CDBFC1D-2024-03-20T18-05,2024-03-20T18:06:09.425Z,0.05,10881580,2024-03-21T13:50:38.522Z,10874272,NFLX240322C00670000,NFLX,0.09,None,"Failed momentum gate, sell.",,0.05,0.09,-0.039999999999999994,L
32,0.03,2024-03-20T14:05:39.625Z,1.0,0.02,1.0,2024-03-20T14:05:39.652Z,PROD_VAL,C-CDBFC1D-2024-03-20T14-05,2024-03-20T14:05:39.625Z,0.03,10881637,2024-03-21T13:50:46.479Z,10867007,C240322C00063000,C,0.02,None,"Hit exit target, sell.",,0.03,0.02,0.009999999999999998,W
33,0.05,2024-03-20T18:06:06.878Z,4.0,0.06,4.0,2024-03-20T18:06:06.908Z,PROD_VAL,BAC-CDBFC1D-2024-03-20T18-05,2024-03-20T18:06:06.878Z,0.05,10874459,2024-03-20T18:11:00.803Z,10874260,BAC240322C00037000,BAC,0.06,None,"Breached floor pct, sell. -0.0028673835125449768 -0.00263389733737425",,0.05,0.06,-0.009999999999999995,L
34,0.07,2024-03-21T15:05:43.603Z,2.0,0.16,2.0,2024-03-21T15:05:43.673Z,PROD_VAL,INTC-CDBFC1D-2024-03-21T15-05,2024-03-21T15:05:43.603Z,0.07,10889129,2024-03-21T18:11:10.956Z,10884305,INTC240322C00044000,INTC,0.16,None,"Breached floor pct, sell. -0.012508534880372221 -0.0093257171072325",,0.07,0.16,-0.09,L
35,0.03,2024-03-21T16:06:01.456Z,4.0,0.07,4.0,2024-03-21T16:06:01.516Z,PROD_VAL,JPM-CDBFC1D-2024-03-21T16-05,2024-03-21T16:06:01.456Z,0.03,10894382,2024-03-22T13:50:52.811Z,10885624,JPM240322C00202500,JPM,0.07,None,"Failed momentum gate, sell.",,0.03,0.07,-0.04000000000000001,L
36,0.03,2024-03-21T18:05:54.100Z,1.0,0.05,1.0,2024-03-21T18:05:54.118Z,PROD_VAL,NFLX-CDBFC1D-2024-03-21T18-05,2024-03-21T18:05:54.100Z,0.03,10891029,2024-03-21T19:30:53.281Z,10888961,NFLX240322C00665000,NFLX,0.05,None,"Breached floor pct, sell. -0.004998007174172963 -0.00491991570491215",,0.03,0.05,-0.020000000000000004,L
37,0.41,2024-03-19T14:06:33.836Z,1.0,0.25,1.0,2024-03-19T14:06:33.870Z,PROD_VAL,AXP-CDBFC1D-2024-03-19T14-06,2024-03-19T14:06:33.836Z,0.41,10869925,2024-03-20T15:10:57.090Z,10847781,AXP240322C00227500,AXP,0.25,None,"Hit exit target, sell.",,0.41,0.25,0.15999999999999998,W
38,0.04,2024-03-20T19:06:03.396Z,1.0,0.06,1.0,2024-03-20T19:06:03.449Z,PROD_VAL,MSFT-CDBFC1D-2024-03-20T19-05,2024-03-20T19:06:03.396Z,0.04,10883349,2024-03-21T14:30:52.748Z,10876031,MSFT240322C00445000,MSFT,0.06,None,"Failed momentum gate, sell.",,0.04,0.06,-0.019999999999999997,L
39,0.02,2024-03-21T18:05:52.471Z,2.0,0.1,2.0,2024-03-21T18:05:52.517Z,PROD_VAL,DIS-CDBFC1D-2024-03-21T18-05,2024-03-21T18:05:52.471Z,0.02,10894375,2024-03-22T13:50:50.723Z,10888956,DIS240322C00119000,DIS,0.1,None,"Hit point of no confidence, sell.",,0.02,0.1,-0.08,L
40,0.16,2024-03-20T19:06:01.145Z,5.0,0.05,5.0,2024-03-20T19:06:01.169Z,PROD_VAL,BAC-CDBFC1D-2024-03-20T19-05,2024-03-20T19:06:01.145Z,0.16,10881590,2024-03-21T13:50:39.802Z,10876018,BAC240322C00037500,BAC,0.05,None,"Hit exit target, sell.",,0.16,0.05,0.11,W
41,0.01,2024-03-21T16:06:05.921Z,1.0,0.03,1.0,2024-03-21T16:06:05.977Z,PROD_VAL,SBUX-CDBFC1D-2024-03-21T16-05,2024-03-21T16:06:05.921Z,0.01,10887926,2024-03-21T17:11:13.561Z,10885644,SBUX240322C00096000,SBUX,0.03,None,"Breached floor pct, sell. -0.0044827511531715086 -0.00340811220132815",,0.01,0.03,-0.019999999999999997,L
42,0.06,2024-03-20T16:11:56.626Z,3.0,0.08,3.0,2024-03-20T16:11:56.644Z,PROD_VAL,BAC-CDBFC1D-2024-03-20T16-11,2024-03-20T16:11:56.626Z,0.06,10873295,2024-03-20T17:10:56.190Z,10871533,BAC240322C00037000,BAC,0.08,None,"Breached floor pct, sell. -0.0033112399889533616 -0.00289073476622335",,0.06,0.08,-0.020000000000000004,L
43,0.25,2024-03-20T19:05:59.275Z,1.0,0.28,1.0,2024-03-20T19:05:59.340Z,PROD_VAL,IWM-CDBFC1D-2024-03-20T19-05,2024-03-20T19:05:59.275Z,0.25,10881681,2024-03-21T13:50:59.666Z,10876011,IWM240325C00212000,IWM,0.28,None,"Hit exit target, sell.",,0.25,0.28,-0.030000000000000027,L
44,0.09,2024-03-20T18:06:08.935Z,1.0,0.16,1.0,2024-03-20T18:06:09.047Z,PROD_VAL,NFLX-CDBFC1D-2024-03-20T18-05,2024-03-20T18:06:08.935Z,0.09,10881562,2024-03-21T13:50:35.958Z,10874270,NFLX240322C00665000,NFLX,0.16,None,"Failed momentum gate, sell.",,0.09,0.16,-0.07,L
45,0.01,2024-03-21T19:05:55.635Z,1.0,0.04,1.0,2024-03-21T19:05:55.655Z,PROD_VAL,XOM-CDBFC1D-2024-03-21T19-05,2024-03-21T19:05:55.635Z,0.01,10894343,2024-03-22T13:50:43.601Z,10890305,XOM240322C00116000,XOM,0.04,None,"Hit point of no confidence, sell.",,0.01,0.04,-0.03,L
46,0.04,2024-03-20T19:06:05.057Z,1.0,0.05,1.0,2024-03-20T19:06:05.080Z,PROD_VAL,SBUX-CDBFC1D-2024-03-20T19-05,2024-03-20T19:06:05.057Z,0.04,10881585,2024-03-21T13:50:39.099Z,10876041,SBUX240322C00095000,SBUX,0.05,None,"Failed momentum gate, sell.",,0.04,0.05,-0.010000000000000002,L
47,0.15,2024-03-20T14:05:38.083Z,1.0,0.2,1.0,2024-03-20T14:05:38.100Z,PROD_VAL,AAPL-CDBFC1D-2024-03-20T14-05,2024-03-20T14:05:38.083Z,0.15,10881597,2024-03-21T13:50:41.465Z,10867001,AAPL240322C00180000,AAPL,0.2,None,"Failed momentum gate, sell.",,0.15,0.2,-0.05000000000000002,L
48,0.07,2024-03-20T14:05:40.606Z,1.0,0.06,1.0,2024-03-20T14:05:40.622Z,PROD_VAL,UBER-CDBFC1D-2024-03-20T14-05,2024-03-20T14:05:40.606Z,0.07,10881632,2024-03-21T13:50:45.017Z,10867010,UBER240322C00083000,UBER,0.06,None,"Hit exit target, sell.",,0.07,0.06,0.010000000000000009,W
49,0.44,2024-03-20T14:05:41.637Z,1.0,0.22,1.0,2024-03-20T14:05:41.656Z,PROD_VAL,SBUX-CDBFC1D-2024-03-20T14-05,2024-03-20T14:05:41.637Z,0.44,10881683,2024-03-21T13:51:00.231Z,10867017,SBUX240322C00093000,SBUX,0.22,None,"Hit exit target, sell.",,0.44,0.22,0.22,W
